Number of pairs,37329.000000
Number of unique pairs,6667
Average pair frequency,5.599070
Pair entropy,8.481172

Pair,Frequency,Proportion,Entropy Term,Mutual Information
creepy majority,3.000000,0.000080,0.000758,3.975535
creepy respondents,5.000000,0.000134,0.001195,5.045977
art form,8.000000,0.000214,0.001811,7.146620
form clown,6.000000,0.000161,0.001404,2.281653
survive clowns,3.000000,0.000080,0.000758,3.274428
bad clowns,10.000000,0.000268,0.002203,2.686641
weve miller,3.000000,0.000080,0.000758,5.760326
woman clown,31.000000,0.000830,0.005891,2.041150
woman clowns,8.000000,0.000214,0.001811,1.119763
woman person,4.000000,0.000107,0.000980,2.539310
woman called,4.000000,0.000107,0.000980,2.986622
woman reported,16.000000,0.000429,0.003324,3.368333
woman man,12.000000,0.000321,0.002585,3.671258
woman wearing,4.000000,0.000107,0.000980,2.661199
woman dressed,14.000000,0.000375,0.002959,3.448599
woman police,8.000000,0.000214,0.001811,1.496892
woman report,3.000000,0.000080,0.000758,2.235367
woman woods,4.000000,0.000107,0.000980,1.905251
woman several,3.000000,0.000080,0.000758,2.624832
woman son,8.000000,0.000214,0.001811,4.510117
woman seeing,4.000000,0.000107,0.000980,3.025843
woman area,5.000000,0.000134,0.001195,2.714444
woman saw,9.000000,0.000241,0.002008,3.699914
woman red,3.000000,0.000080,0.000758,2.912514
woman deputy,4.000000,0.000107,0.000980,3.629759
woman described,4.000000,0.000107,0.000980,4.510117
woman local,3.000000,0.000080,0.000758,2.765189
woman identified,3.000000,0.000080,0.000758,4.347598
woman students,3.000000,0.000080,0.000758,2.268157
woman attacked,11.000000,0.000295,0.002396,5.410493
woman male,5.000000,0.000134,0.001195,5.487033
woman threat,3.000000,0.000080,0.000758,2.578312
large clown,3.000000,0.000080,0.000758,0.895359
large report,4.000000,0.000107,0.000980,3.712633
large children,3.000000,0.000080,0.000758,2.628462
large nose,3.000000,0.000080,0.000758,4.689885
large amounts,14.000000,0.000375,0.002959,7.146620
large money,12.000000,0.000321,0.002585,6.264231
hotel stare,3.000000,0.000080,0.000758,9.380213
conference house,3.000000,0.000080,0.000758,4.925865
conference white,3.000000,0.000080,0.000758,4.858424
along road,3.000000,0.000080,0.000758,5.573550
need clown,3.000000,0.000080,0.000758,0.860268
need know,5.000000,0.000134,0.001195,4.210107
need clowns,3.000000,0.000080,0.000758,1.293426
dozens clown,5.000000,0.000134,0.001195,2.253482
dozens reported,3.000000,0.000080,0.000758,3.731238
dozens sightings,3.000000,0.000080,0.000758,3.365683
participants clown,6.000000,0.000161,0.001404,2.522815
participants full,6.000000,0.000161,0.001404,6.438702
participants masks,5.000000,0.000134,0.001195,5.547233
participants wear,6.000000,0.000161,0.001404,6.928250
participants encouraged,5.000000,0.000134,0.001195,8.080930
great clown,6.000000,0.000161,0.001404,2.618126
great scare,3.000000,0.000080,0.000758,5.163978
big clown,4.000000,0.000107,0.000980,1.219409
big shoes,3.000000,0.000080,0.000758,5.237078
big part,3.000000,0.000080,0.000758,4.452959
following message,3.000000,0.000080,0.000758,4.775042
following reports,6.000000,0.000161,0.001404,3.295966
following threats,4.000000,0.000107,0.000980,3.498749
group clown,5.000000,0.000134,0.001195,1.154870
group people,4.000000,0.000107,0.000980,2.130998
group clowns,13.000000,0.000348,0.002773,2.543540
group children,5.000000,0.000134,0.001195,2.887973
dozen people,3.000000,0.000080,0.000758,2.536463
dozen cities,3.000000,0.000080,0.000758,6.289170
dozen states,4.000000,0.000107,0.000980,4.847613
people clown,69.000000,0.001848,0.011633,1.212455
people know,6.000000,0.000161,0.001404,1.609122
people creepy,12.000000,0.000321,0.002585,1.157137
people woman,3.000000,0.000080,0.000758,0.905046
people smile,5.000000,0.000134,0.001195,3.165071
people clowns,107.000000,0.002866,0.016782,2.084336
people costume,3.000000,0.000080,0.000758,1.349297
people running,4.000000,0.000107,0.000980,2.159168
people funny,3.000000,0.000080,0.000758,1.871486
people face,9.000000,0.000241,0.002008,2.248781
people called,9.000000,0.000241,0.002008,2.168738
people posing,5.000000,0.000134,0.001195,3.635075
people media,7.000000,0.000188,0.001609,1.174266
people part,4.000000,0.000107,0.000980,1.885875
people reported,3.000000,0.000080,0.000758,0.065542
people might,5.000000,0.000134,0.001195,2.411300
people kids,4.000000,0.000107,0.000980,0.862486
people used,3.000000,0.000080,0.000758,2.335792
people scary,7.000000,0.000188,0.001609,1.537934
people call,3.000000,0.000080,0.000758,1.122769
people laugh,22.000000,0.000589,0.004383,3.808347
people such,4.000000,0.000107,0.000980,1.976847
people good,3.000000,0.000080,0.000758,1.514811
people front,3.000000,0.000080,0.000758,2.593621
people looking,3.000000,0.000080,0.000758,2.094630
people wearing,11.000000,0.000295,0.002396,2.043986
people costumes,17.000000,0.000455,0.003504,3.018301
people something,4.000000,0.000107,0.000980,1.654073
people love,3.000000,0.000080,0.000758,3.347393
people manner,3.000000,0.000080,0.000758,3.124249
people having,4.000000,0.000107,0.000980,2.824145
people dressing,14.000000,0.000375,0.002959,3.138638
people makeup,4.000000,0.000107,0.000980,1.907854
people see,7.000000,0.000188,0.001609,1.879683
people living,3.000000,0.000080,0.000758,2.654246
people false,5.000000,0.000134,0.001195,2.605456
people likely,5.000000,0.000134,0.001195,3.165071
people dressed,43.000000,0.001152,0.007794,2.941928
people causing,3.000000,0.000080,0.000758,2.718784
people police,12.000000,0.000321,0.002585,0.273543
people report,9.000000,0.000241,0.002008,1.705165
people find,5.000000,0.000134,0.001195,2.025637
people reports,9.000000,0.000241,0.002008,0.769704
people received,5.000000,0.000134,0.001195,1.283700
people arrested,12.000000,0.000321,0.002585,2.358781
people chasing,7.000000,0.000188,0.001609,2.941928
people juveniles,3.000000,0.000080,0.000758,2.941928
people complex,3.000000,0.000080,0.000758,1.083029
people greenville,4.000000,0.000107,0.000980,0.602529
people calling,3.000000,0.000080,0.000758,2.382312
people believe,3.000000,0.000080,0.000758,1.843315
people carolina,4.000000,0.000107,0.000980,0.703881
people sightings,5.000000,0.000134,0.001195,0.210812
people woods,6.000000,0.000161,0.001404,0.681902
people reportedly,3.000000,0.000080,0.000758,1.713262
people children,12.000000,0.000321,0.002585,1.196358
people masks,7.000000,0.000188,0.001609,2.130998
people faces,3.000000,0.000080,0.000758,2.654246
people letter,3.000000,0.000080,0.000758,1.620172
people found,3.000000,0.000080,0.000758,1.032385
people lure,7.000000,0.000188,0.001609,1.629741
people public,4.000000,0.000107,0.000980,1.203657
people residing,3.000000,0.000080,0.000758,4.328222
people seeing,10.000000,0.000268,0.002203,2.313319
people community,3.000000,0.000080,0.000758,1.535014
people suspicious,4.000000,0.000107,0.000980,1.587382
people mask,5.000000,0.000134,0.001195,1.237180
people deputy,4.000000,0.000107,0.000980,2.000944
people school,4.000000,0.000107,0.000980,0.213258
people twitter,3.000000,0.000080,0.000758,1.555633
people south,4.000000,0.000107,0.000980,0.870329
people someone,3.000000,0.000080,0.000758,0.763395
people including,3.000000,0.000080,0.000758,1.871486
people scared,6.000000,0.000161,0.001404,2.861885
people social,5.000000,0.000134,0.001195,0.940448
people north,3.000000,0.000080,0.000758,1.032385
people online,3.000000,0.000080,0.000758,1.713262
people add,4.000000,0.000107,0.000980,3.006466
people lurking,6.000000,0.000161,0.001404,2.623474
people complained,3.000000,0.000080,0.000758,4.328222
people knives,3.000000,0.000080,0.000758,3.028939
people scare,9.000000,0.000241,0.002008,2.414573
people chased,3.000000,0.000080,0.000758,1.514811
people kind,4.000000,0.000107,0.000980,2.579022
people charges,5.000000,0.000134,0.001195,2.441152
people carrying,3.000000,0.000080,0.000758,2.593621
people college,4.000000,0.000107,0.000980,2.280529
people authorities,3.000000,0.000080,0.000758,1.332490
people scaring,8.000000,0.000214,0.001811,3.006466
people cars,5.000000,0.000134,0.001195,3.298603
people happy,6.000000,0.000161,0.001404,3.286768
people country,3.000000,0.000080,0.000758,1.083029
people fear,3.000000,0.000080,0.000758,0.960926
people themselves,6.000000,0.000161,0.001404,3.229610
people dress,4.000000,0.000107,0.000980,2.280529
people acting,5.000000,0.000134,0.001195,3.452753
people sept,3.000000,0.000080,0.000758,2.291340
people driving,3.000000,0.000080,0.000758,2.207959
people afraid,6.000000,0.000161,0.001404,2.382312
people fun,6.000000,0.000161,0.001404,2.509064
people adults,3.000000,0.000080,0.000758,2.654246
people professional,3.000000,0.000080,0.000758,1.815917
people threat,5.000000,0.000134,0.001195,1.460323
people georgia,3.000000,0.000080,0.000758,1.961099
people threatening,7.000000,0.000188,0.001609,2.423985
people van,3.000000,0.000080,0.000758,2.291340
people threats,6.000000,0.000161,0.001404,0.972487
people states,5.000000,0.000134,0.001195,1.810526
people hysteria,4.000000,0.000107,0.000980,1.345069
people become,3.000000,0.000080,0.000758,2.291340
people pranks,4.000000,0.000107,0.000980,2.495641
people phobia,7.000000,0.000188,0.001609,3.789226
people threatened,7.000000,0.000188,0.001609,3.440919
people halloween,3.000000,0.000080,0.000758,0.960926
people king,4.000000,0.000107,0.000980,1.763273
people hiding,3.000000,0.000080,0.000758,3.124249
people jumping,6.000000,0.000161,0.001404,3.635075
people campus,3.000000,0.000080,0.000758,1.620172
people feeling,3.000000,0.000080,0.000758,2.941928
people expressing,4.000000,0.000107,0.000980,4.328222
people hire,3.000000,0.000080,0.000758,4.040540
message clown,7.000000,0.000188,0.001609,1.491342
message clowns,3.000000,0.000080,0.000758,1.077203
message police,3.000000,0.000080,0.000758,1.454332
message facebook,4.000000,0.000107,0.000980,3.874881
message parents,3.000000,0.000080,0.000758,3.804264
makes clown,3.000000,0.000080,0.000758,1.454975
makes clowns,4.000000,0.000107,0.000980,2.175816
makes scary,3.000000,0.000080,0.000758,4.068650
youre clown,6.000000,0.000161,0.001404,1.924978
youre creepy,3.000000,0.000080,0.000758,2.925713
youre seeing,3.000000,0.000080,0.000758,4.264217
march clown,6.000000,0.000161,0.001404,1.624874
march creepy,5.000000,0.000134,0.001195,3.136434
march clowns,3.000000,0.000080,0.000758,1.364885
march place,5.000000,0.000134,0.001195,5.078854
march increase,5.000000,0.000134,0.001195,6.153369
march canceled,8.000000,0.000214,0.001811,6.623372
march scheduled,9.000000,0.000241,0.002008,6.815263
march response,7.000000,0.000188,0.001609,6.184459
march tomorrow,5.000000,0.000134,0.001195,7.000666
march arizona,6.000000,0.000161,0.001404,6.409798
march organized,5.000000,0.000134,0.001195,6.846516
morning clown,5.000000,0.000134,0.001195,1.241882
morning man,3.000000,0.000080,0.000758,3.310245
morning school,4.000000,0.000107,0.000980,2.867353
day clown,14.000000,0.000375,0.002959,1.816765
day kids,10.000000,0.000268,0.002203,3.978136
day see,6.000000,0.000161,0.001404,3.924891
day police,5.000000,0.000134,0.001195,1.597433
day woods,6.000000,0.000161,0.001404,2.881261
day ms,4.000000,0.000107,0.000980,5.611290
five clown,3.000000,0.000080,0.000758,1.394350
five evil,3.000000,0.000080,0.000758,4.832201
five juveniles,3.000000,0.000080,0.000758,6.259317
chicago police,3.000000,0.000080,0.000758,2.329801
chicago area,3.000000,0.000080,0.000758,4.017357
priscilla mooseburger,3.000000,0.000080,0.000758,8.399383
clowning stop,4.000000,0.000107,0.000980,4.489863
clowning police,3.000000,0.000080,0.000758,1.400265
clowning needs,4.000000,0.000107,0.000980,6.618095
clowning profession,4.000000,0.000107,0.000980,5.588476
shoes face,6.000000,0.000161,0.001404,4.949396
shoes woods,4.000000,0.000107,0.000980,3.382518
shoes hair,5.000000,0.000134,0.001195,5.578004
shoes white,6.000000,0.000161,0.001404,4.704273
shoes red,6.000000,0.000161,0.001404,5.082927
shoes bushy,5.000000,0.000134,0.001195,6.964299
balloon animals,4.000000,0.000107,0.000980,8.058457
clowns world,5.000000,0.000134,0.001195,1.675040
clowns clown,28.000000,0.000750,0.005397,-0.455559
clowns creepy,11.000000,0.000295,0.002396,0.304013
clowns bad,4.000000,0.000107,0.000980,1.770350
clowns large,8.000000,0.000214,0.001811,2.309347
clowns without,3.000000,0.000080,0.000758,2.095773
clowns people,56.000000,0.001500,0.009754,1.436859
clowns hands,3.000000,0.000080,0.000758,1.827509
clowns candy,3.000000,0.000080,0.000758,2.021665
clowns known,3.000000,0.000080,0.000758,2.095773
clowns joy,3.000000,0.000080,0.000758,2.868963
clowns running,5.000000,0.000134,0.001195,1.616200
clowns funny,3.000000,0.000080,0.000758,1.105374
clowns storm,4.000000,0.000107,0.000980,3.156645
clowns face,6.000000,0.000161,0.001404,1.077203
clowns fact,3.000000,0.000080,0.000758,1.482668
clowns media,7.000000,0.000188,0.001609,0.408154
clowns part,7.000000,0.000188,0.001609,1.679379
clowns theres,3.000000,0.000080,0.000758,0.583185
clowns recent,3.000000,0.000080,0.000758,0.343234
clowns year,5.000000,0.000134,0.001195,1.616200
clowns uk,3.000000,0.000080,0.000758,1.569680
clowns recently,5.000000,0.000134,0.001195,1.560630
clowns weeks,3.000000,0.000080,0.000758,1.164215
clowns york,3.000000,0.000080,0.000758,0.997161
clowns daily,4.000000,0.000107,0.000980,1.616200
clowns news,6.000000,0.000161,0.001404,0.653389
clowns reported,9.000000,0.000241,0.002008,0.398042
clowns america,3.000000,0.000080,0.000758,1.402626
clowns might,3.000000,0.000080,0.000758,1.134362
clowns kids,19.000000,0.000509,0.003860,1.654519
clowns arent,5.000000,0.000134,0.001195,2.227109
clowns used,4.000000,0.000107,0.000980,1.857362
clowns scary,11.000000,0.000295,0.002396,1.223807
clowns call,3.000000,0.000080,0.000758,0.356657
clowns laugh,4.000000,0.000107,0.000980,1.337486
clowns house,18.000000,0.000482,0.003683,1.998134
clowns such,3.000000,0.000080,0.000758,0.923053
clowns calls,5.000000,0.000134,0.001195,1.201256
clowns front,4.000000,0.000107,0.000980,2.115191
clowns society,5.000000,0.000134,0.001195,2.606598
clowns black,5.000000,0.000134,0.001195,1.321400
clowns costumes,3.000000,0.000080,0.000758,0.517587
clowns something,9.000000,0.000241,0.002008,1.698891
clowns place,3.000000,0.000080,0.000758,0.947150
clowns spread,6.000000,0.000161,0.001404,1.690308
clowns coulrophobia,5.000000,0.000134,0.001195,2.281176
clowns read,3.000000,0.000080,0.000758,1.770350
clowns strange,11.000000,0.000295,0.002396,2.664168
clowns town,3.000000,0.000080,0.000758,1.482668
clowns makeup,5.000000,0.000134,0.001195,1.364885
clowns see,6.000000,0.000161,0.001404,0.959420
clowns television,3.000000,0.000080,0.000758,2.714812
clowns living,5.000000,0.000134,0.001195,2.398959
clowns nothing,3.000000,0.000080,0.000758,0.997161
clowns citizens,3.000000,0.000080,0.000758,2.175816
clowns nearby,3.000000,0.000080,0.000758,1.952672
clowns evil,3.000000,0.000080,0.000758,0.748699
clowns causing,4.000000,0.000107,0.000980,2.240354
clowns police,22.000000,0.000589,0.004383,0.113566
clowns responded,3.000000,0.000080,0.000758,1.259525
clowns officers,3.000000,0.000080,0.000758,0.471067
clowns find,7.000000,0.000188,0.001609,1.595997
clowns reports,10.000000,0.000268,0.002203,0.108953
clowns week,4.000000,0.000107,0.000980,0.494057
clowns during,5.000000,0.000134,0.001195,1.645187
clowns arrested,4.000000,0.000107,0.000980,0.494057
clowns chasing,7.000000,0.000188,0.001609,2.175816
clowns residents,4.000000,0.000107,0.000980,0.517587
clowns apartment,11.000000,0.000295,0.002396,1.471369
clowns complex,5.000000,0.000134,0.001195,0.827742
clowns greenville,7.000000,0.000188,0.001609,0.396032
clowns live,6.000000,0.000161,0.001404,2.645819
clowns fleetwood,3.000000,0.000080,0.000758,0.635370
clowns manor,3.000000,0.000080,0.000758,0.671738
clowns past,3.000000,0.000080,0.000758,1.364885
clowns months,5.000000,0.000134,0.001195,1.387358
clowns child,6.000000,0.000161,0.001404,1.402626
clowns walking,3.000000,0.000080,0.000758,0.671738
clowns green,14.000000,0.000375,0.002959,2.512288
clowns doesnt,3.000000,0.000080,0.000758,1.716283
clowns armed,9.000000,0.000241,0.002008,2.293599
clowns dangerous,7.000000,0.000188,0.001609,2.106823
clowns department,3.000000,0.000080,0.000758,0.106845
clowns spotted,17.000000,0.000455,0.003504,2.611134
clowns facebook,3.000000,0.000080,0.000758,0.254003
clowns high,8.000000,0.000214,0.001811,1.393056
clowns horror,4.000000,0.000107,0.000980,1.422044
clowns gone,3.000000,0.000080,0.000758,2.175816
clowns viral,4.000000,0.000107,0.000980,1.770350
clowns carolina,16.000000,0.000429,0.003324,1.324063
clowns investigating,3.000000,0.000080,0.000758,1.194986
clowns sightings,7.000000,0.000188,0.001609,-0.218828
clowns areas,7.000000,0.000188,0.001609,1.794448
clowns county,6.000000,0.000161,0.001404,0.304013
clowns woods,102.000000,0.002732,0.016128,2.749003
clowns initially,3.000000,0.000080,0.000758,2.262827
clowns wooded,7.000000,0.000188,0.001609,2.011512
clowns reportedly,13.000000,0.000348,0.002773,2.413487
clowns children,63.000000,0.001688,0.010775,2.088474
clowns knocking,4.000000,0.000107,0.000980,3.562110
clowns doors,4.000000,0.000107,0.000980,2.751180
clowns homes,4.000000,0.000107,0.000980,3.156645
clowns hair,3.000000,0.000080,0.000758,1.194986
clowns found,6.000000,0.000161,0.001404,0.959420
clowns drive,3.000000,0.000080,0.000758,2.175816
clowns lure,50.000000,0.001339,0.008861,2.829742
clowns public,6.000000,0.000161,0.001404,0.843010
clowns several,5.000000,0.000134,0.001195,0.740731
clowns anymore,3.000000,0.000080,0.000758,2.175816
clowns son,4.000000,0.000107,0.000980,1.422044
clowns basketball,4.000000,0.000107,0.000980,3.156645
clowns court,4.000000,0.000107,0.000980,2.115191
clowns community,3.000000,0.000080,0.000758,0.768902
clowns white,8.000000,0.000214,0.001811,1.119763
clowns state,11.000000,0.000295,0.002396,1.517354
clowns presence,4.000000,0.000107,0.000980,2.383455
clowns laser,11.000000,0.000295,0.002396,3.395056
clowns lights,10.000000,0.000268,0.002203,3.299746
clowns persuade,4.000000,0.000107,0.000980,3.562110
clowns further,3.000000,0.000080,0.000758,2.021665
clowns displaying,4.000000,0.000107,0.000980,3.002494
clowns amounts,6.000000,0.000161,0.001404,2.714812
clowns money,11.000000,0.000295,0.002396,2.592709
clowns lived,7.000000,0.000188,0.001609,3.310795
clowns old,3.000000,0.000080,0.000758,1.664990
clowns pond,13.000000,0.000348,0.002773,3.182620
clowns located,4.000000,0.000107,0.000980,2.868963
clowns area,16.000000,0.000429,0.003324,1.482668
