Number of pairs,39082.000000
Number of unique pairs,6621
Average pair frequency,5.902734
Pair entropy,8.409873

Pair,Frequency,Proportion,Entropy Term,Mutual Information
lockdown threats,3.000000,0.000077,0.000727,3.388209
flomo klown,8.000000,0.000205,0.001739,7.388301
flomaton high,4.000000,0.000102,0.000940,5.085716
flomaton school,6.000000,0.000154,0.001348,4.238418
flomaton alabama,4.000000,0.000102,0.000940,5.670650
hit clown,4.000000,0.000102,0.000940,0.860778
elsewhere report,3.000000,0.000077,0.000727,3.982353
revealed clown,4.000000,0.000102,0.000940,1.799048
taken clown,4.000000,0.000102,0.000940,0.530537
taken seriously,3.000000,0.000077,0.000727,4.133874
taken custody,3.000000,0.000077,0.000727,6.273941
bbc clown,3.000000,0.000077,0.000727,1.916831
theory clown,3.000000,0.000077,0.000727,1.762680
murderous clown,5.000000,0.000128,0.001147,2.139975
whnt news,3.000000,0.000077,0.000727,5.444661
youve clown,3.000000,0.000077,0.000727,1.762680
fake clown,4.000000,0.000102,0.000940,1.598377
fake news,3.000000,0.000077,0.000727,4.433060
tuscumbia police,5.000000,0.000128,0.001147,3.305451
create dangerous,3.000000,0.000077,0.000727,6.184328
create situation,3.000000,0.000077,0.000727,5.735378
hysteria clown,13.000000,0.000333,0.002664,0.805480
hysteria people,14.000000,0.000358,0.002842,2.551830
hysteria media,3.000000,0.000077,0.000727,2.062122
hysteria good,7.000000,0.000179,0.001545,4.097263
hysteria something,4.000000,0.000102,0.000940,3.389227
hysteria likely,3.000000,0.000077,0.000727,4.389399
hysteria children,3.000000,0.000077,0.000727,1.545217
hysteria cheer,7.000000,0.000179,0.001545,5.118914
hysteria sweeping,4.000000,0.000102,0.000940,4.810613
hysteria nation,3.000000,0.000077,0.000727,3.696252
hysteria em,7.000000,0.000179,0.001545,5.370229
hysteria kiddies,6.000000,0.000154,0.001348,5.216078
hysteria peoples,3.000000,0.000077,0.000727,4.389399
rumors clown,10.000000,0.000256,0.002116,1.734510
rumors scary,4.000000,0.000102,0.000940,3.904866
rumors spread,4.000000,0.000102,0.000940,4.977502
rumors sightings,4.000000,0.000102,0.000940,2.914216
rumors school,3.000000,0.000077,0.000727,2.852124
rumors threats,3.000000,0.000077,0.000727,3.205888
cullman county,3.000000,0.000077,0.000727,5.382968
supposedly spotted,3.000000,0.000077,0.000727,5.667805
highway patrol,4.000000,0.000102,0.000940,7.388301
highway september,3.000000,0.000077,0.000727,6.059165
highway tnhighwaypatrol,3.000000,0.000077,0.000727,8.486913
phantom clown,13.000000,0.000333,0.002664,2.609978
phantom theory,5.000000,0.000128,0.001147,7.531402
takes clown,3.000000,0.000077,0.000727,1.406006
morgan police,3.000000,0.000077,0.000727,3.045940
morgan department,3.000000,0.000077,0.000727,5.031649
morgan county,3.000000,0.000077,0.000727,4.535670
morgan city,3.000000,0.000077,0.000727,5.756884
heres know,3.000000,0.000077,0.000727,4.941135
makayla smith,3.000000,0.000077,0.000727,8.641064
terroristic threat,4.000000,0.000102,0.000940,5.039196
terroristic threatening,3.000000,0.000077,0.000727,5.378703
terroristic threats,3.000000,0.000077,0.000727,4.081356
calhoun county,3.000000,0.000077,0.000727,5.382968
calhoun sheriffs,3.000000,0.000077,0.000727,6.089018
announced clown,3.000000,0.000077,0.000727,1.916831
shoot clown,7.000000,0.000179,0.001545,1.783300
shoot dressed,3.000000,0.000077,0.000727,3.611353
shoot someone,4.000000,0.000102,0.000940,4.383090
felony charges,4.000000,0.000102,0.000940,6.125386
taboola sponsored,4.000000,0.000102,0.000940,8.641064
taboola links,3.000000,0.000077,0.000727,8.535704
pay house,4.000000,0.000102,0.000940,5.285329
pay furious,4.000000,0.000102,0.000940,7.660235
pay pace,4.000000,0.000102,0.000940,8.130239
pay owe,3.000000,0.000077,0.000727,8.353382
pay less,3.000000,0.000077,0.000727,6.887045
furious pace,4.000000,0.000102,0.000940,8.130239
furious owe,3.000000,0.000077,0.000727,8.353382
furious less,4.000000,0.000102,0.000940,7.174727
furious quickenloans,4.000000,0.000102,0.000940,8.353382
pace owe,3.000000,0.000077,0.000727,8.823386
pace less,3.000000,0.000077,0.000727,7.357049
pace quickenloans,4.000000,0.000102,0.000940,8.823386
owe less,3.000000,0.000077,0.000727,7.867874
owe quickenloans,3.000000,0.000077,0.000727,9.046529
less quickenloans,3.000000,0.000077,0.000727,7.580192
lafayette service,3.000000,0.000077,0.000727,8.130239
lafayette louisiana,3.000000,0.000077,0.000727,7.542452
lafayette meal,3.000000,0.000077,0.000727,8.641064
lafayette cheaper,3.000000,0.000077,0.000727,8.641064
everquote insurance,3.000000,0.000077,0.000727,9.046529
everquote quotes,3.000000,0.000077,0.000727,9.334211
insurance quotes,3.000000,0.000077,0.000727,9.046529
meal home,3.000000,0.000077,0.000727,6.321950
meal service,3.000000,0.000077,0.000727,8.823386
meal cheaper,3.000000,0.000077,0.000727,9.334211
cheaper home,3.000000,0.000077,0.000727,6.321950
cheaper chef,3.000000,0.000077,0.000727,9.046529
store halloween,4.000000,0.000102,0.000940,4.868303
addicting women,3.000000,0.000077,0.000727,8.235599
addicting site,3.000000,0.000077,0.000727,8.235599
addicting shopping,3.000000,0.000077,0.000727,9.334211
addicting tophatter,3.000000,0.000077,0.000727,9.334211
shopping women,3.000000,0.000077,0.000727,8.235599
shopping site,3.000000,0.000077,0.000727,8.235599
shopping tophatter,3.000000,0.000077,0.000727,9.334211
tn patrol,3.000000,0.000077,0.000727,7.437091
tn september,3.000000,0.000077,0.000727,6.395637
tn highway,3.000000,0.000077,0.000727,7.976088
tn tnhighwaypatrol,3.000000,0.000077,0.000727,8.823386
alert clown,3.000000,0.000077,0.000727,1.000540
alert county,3.000000,0.000077,0.000727,3.773530
alert berks,3.000000,0.000077,0.000727,7.724773
teen clown,3.000000,0.000077,0.000727,1.629149
teen teacher,3.000000,0.000077,0.000727,7.149409
weekend clown,4.000000,0.000102,0.000940,1.357215
best friend,3.000000,0.000077,0.000727,6.830956
become clown,3.000000,0.000077,0.000727,0.573096
trend clown,5.000000,0.000128,0.001147,0.753680
trend creepy,3.000000,0.000077,0.000727,2.409708
trend report,3.000000,0.000077,0.000727,1.615230
trend dangerous,6.000000,0.000154,0.001348,5.357650
trend matter,3.000000,0.000077,0.000727,4.237059
trend laughing,3.000000,0.000077,0.000727,5.357650
trend irresponsible,6.000000,0.000154,0.001348,6.967088
massachusetts clown,3.000000,0.000077,0.000727,1.310695
complaint clown,4.000000,0.000102,0.000940,1.916831
shooting clown,3.000000,0.000077,0.000727,1.223684
professor university,3.000000,0.000077,0.000727,5.841076
professor studies,3.000000,0.000077,0.000727,6.887045
professor psychology,3.000000,0.000077,0.000727,7.149409
kentucky clown,6.000000,0.000154,0.001348,1.000540
kentucky man,5.000000,0.000128,0.001147,3.870380
kentucky dressed,3.000000,0.000077,0.000727,2.982744
kentucky police,3.000000,0.000077,0.000727,1.590653
kentucky arrested,7.000000,0.000179,0.001545,4.523189
jamie hill,3.000000,0.000077,0.000727,7.660235
accounts clown,4.000000,0.000102,0.000940,1.799048
terrorist threat,5.000000,0.000128,0.001147,5.262340
terrorist threats,3.000000,0.000077,0.000727,4.081356
craze clown,9.000000,0.000230,0.001929,1.143641
craze report,3.000000,0.000077,0.000727,1.417404
craze sightings,3.000000,0.000077,0.000727,2.141026
bushes people,4.000000,0.000102,0.000940,3.471291
bushes scare,4.000000,0.000102,0.000940,5.511020
particularly clown,4.000000,0.000102,0.000940,1.693688
pranksters clown,8.000000,0.000205,0.001739,1.744981
pranksters dressing,3.000000,0.000077,0.000727,4.758356
result media,3.000000,0.000077,0.000727,4.485659
result social,3.000000,0.000077,0.000727,4.588313
result fear,3.000000,0.000077,0.000727,5.119618
interviewed police,3.000000,0.000077,0.000727,3.382412
bunch clown,5.000000,0.000128,0.001147,2.273506
stealing clown,5.000000,0.000128,0.001147,3.120804
targeting schools,4.000000,0.000102,0.000940,4.917381
credible clown,4.000000,0.000102,0.000940,0.818219
credible threat,6.000000,0.000154,0.001348,4.569192
credible threats,6.000000,0.000154,0.001348,3.899035
featuring clown,7.000000,0.000179,0.001545,2.476447
fbi clown,6.000000,0.000154,0.001348,1.693688
fbi department,3.000000,0.000077,0.000727,4.269509
fbi security,5.000000,0.000128,0.001147,6.156157
fbi threat,3.000000,0.000077,0.000727,4.346049
fbi homeland,5.000000,0.000128,0.001147,7.724773
pranks clown,4.000000,0.000102,0.000940,0.777397
pranks funny,3.000000,0.000077,0.000727,4.757212
pranks police,3.000000,0.000077,0.000727,1.772974
pranks sightings,3.000000,0.000077,0.000727,2.585712
pranks hoaxes,4.000000,0.000102,0.000940,5.073882
phobia clown,9.000000,0.000230,0.001929,2.322296
phobia kind,4.000000,0.000102,0.000940,6.198717
survey participants,3.000000,0.000077,0.000727,7.524103
american clown,4.000000,0.000102,0.000940,1.288222
fears clown,3.000000,0.000077,0.000727,0.617548
percent clown,4.000000,0.000102,0.000940,1.431323
percent creepy,6.000000,0.000154,0.001348,4.003642
percent afraid,3.000000,0.000077,0.000727,5.228817
glasgow police,4.000000,0.000102,0.000940,3.200090
glasgow received,3.000000,0.000077,0.000727,4.798034
glasgow department,3.000000,0.000077,0.000727,4.898117
glasgow complaints,5.000000,0.000128,0.001147,6.436459
bowling police,5.000000,0.000128,0.001147,3.423234
bowling received,3.000000,0.000077,0.000727,4.798034
bowling green,8.000000,0.000205,0.001739,6.743944
bowling complaints,3.000000,0.000077,0.000727,5.925634
warren county,4.000000,0.000102,0.000940,5.382968
warren sheriffs,4.000000,0.000102,0.000940,6.089018
warren office,4.000000,0.000102,0.000940,6.063376
clownrelated clown,4.000000,0.000102,0.000940,0.530537
clownrelated media,3.000000,0.000077,0.000727,2.965834
clownrelated calls,3.000000,0.000077,0.000727,4.095408
clownrelated sightings,3.000000,0.000077,0.000727,2.338852
clownrelated activity,3.000000,0.000077,0.000727,4.569192
clownrelated crimes,3.000000,0.000077,0.000727,5.500751
clownrelated social,3.000000,0.000077,0.000727,3.068488
clownrelated threats,11.000000,0.000281,0.002301,4.217488
spate clown,5.000000,0.000128,0.001147,2.022192
spate sightings,4.000000,0.000102,0.000940,3.895046
pennsylvania clown,14.000000,0.000358,0.002842,1.783300
pennsylvania creepy,4.000000,0.000102,0.000940,2.697390
pennsylvania report,13.000000,0.000333,0.002664,3.081567
pennsylvania police,7.000000,0.000179,0.001545,2.373412
pennsylvania received,3.000000,0.000077,0.000727,3.411740
pennsylvania state,4.000000,0.000102,0.000940,3.910731
yelling children,3.000000,0.000077,0.000727,3.968755
placed clown,3.000000,0.000077,0.000727,2.099153
placed threat,3.000000,0.000077,0.000727,5.444661
placed lockdown,4.000000,0.000102,0.000940,7.213948
protect clown,3.000000,0.000077,0.000727,2.322296
ordinances laws,3.000000,0.000077,0.000727,8.130239
mainstream media,3.000000,0.000077,0.000727,4.485659
potential clown,4.000000,0.000102,0.000940,1.693688
defend profession,3.000000,0.000077,0.000727,6.589793
threatened high,3.000000,0.000077,0.000727,4.449727
threatened school,3.000000,0.000077,0.000727,3.196964
threatened schools,3.000000,0.000077,0.000727,3.742395
pottsville police,3.000000,0.000077,0.000727,3.045940
studies clown,3.000000,0.000077,0.000727,1.143641
outer clown,3.000000,0.000077,0.000727,2.609978
outer space,3.000000,0.000077,0.000727,8.486913
idea clown,7.000000,0.000179,0.001545,1.511366
features clown,3.000000,0.000077,0.000727,1.762680
word clown,8.000000,0.000205,0.001739,1.644897
word spread,4.000000,0.000102,0.000940,5.111034
serial john,8.000000,0.000205,0.001739,7.213948
serial wayne,8.000000,0.000205,0.001739,7.811785
serial gacy,8.000000,0.000205,0.001739,7.501630
serial dressed,3.000000,0.000077,0.000727,4.081356
serial killer,10.000000,0.000256,0.002116,6.582676
lehigh valley,3.000000,0.000077,0.000727,7.311928
halloween clown,14.000000,0.000358,0.002842,0.783128
halloween creepy,6.000000,0.000154,0.001348,2.102683
halloween people,3.000000,0.000077,0.000727,0.914925
halloween costume,6.000000,0.000154,0.001348,3.681138
halloween year,4.000000,0.000102,0.000940,3.797862
halloween costumes,6.000000,0.000154,0.001348,3.615540
halloween police,3.000000,0.000077,0.000727,0.525942
halloween mask,4.000000,0.000102,0.000940,2.652729
halloween characters,3.000000,0.000077,0.000727,4.021005
halloween tv,3.000000,0.000077,0.000727,4.175156
halloween eye,5.000000,0.000128,0.001147,4.803765
halloween store,3.000000,0.000077,0.000727,4.580621
halloween approaching,3.000000,0.000077,0.000727,5.119618
halloween season,3.000000,0.000077,0.000727,4.868303
halloween sales,3.000000,0.000077,0.000727,4.426470
halloween chain,4.000000,0.000102,0.000940,5.561450
halloween express,7.000000,0.000179,0.001545,6.121066
halloween opener,3.000000,0.000077,0.000727,5.273768
central oregon,4.000000,0.000102,0.000940,7.475313
allow clown,3.000000,0.000077,0.000727,2.322296
allow dress,3.000000,0.000077,0.000727,6.711154
decades clown,3.000000,0.000077,0.000727,1.762680
criminal clown,3.000000,0.000077,0.000727,0.764152
criminal charges,5.000000,0.000128,0.001147,5.601315
maryland clown,3.000000,0.000077,0.000727,1.310695
maryland report,3.000000,0.000077,0.000727,2.683070
meanwhile police,4.000000,0.000102,0.000940,2.714583
prankster clown,3.000000,0.000077,0.000727,1.916831
joined clown,3.000000,0.000077,0.000727,2.099153
list clown,3.000000,0.000077,0.000727,1.143641
pickup truck,4.000000,0.000102,0.000940,7.223998
teenagers clown,3.000000,0.000077,0.000727,1.223684
ebensburg clown,3.000000,0.000077,0.000727,2.609978
prompted nearby,3.000000,0.000077,0.000727,6.520801
prompted police,5.000000,0.000128,0.001147,3.200090
advise clown,4.000000,0.000102,0.000940,2.609978
advise dressing,3.000000,0.000077,0.000727,6.316500
texas clown,3.000000,0.000077,0.000727,0.818219
perform children,3.000000,0.000077,0.000727,4.122905
reading woman,4.000000,0.000102,0.000940,3.930034
reading report,4.000000,0.000102,0.000940,2.001352
reading friday,4.000000,0.000102,0.000940,4.814236
reading crime,3.000000,0.000077,0.000727,4.906044
reading police,11.000000,0.000281,0.002301,2.923837
reading high,4.000000,0.000102,0.000940,4.203327
reading county,3.000000,0.000077,0.000727,3.114284
reading school,6.000000,0.000154,0.001348,3.356029
reading pa,3.000000,0.000077,0.000727,6.372381
reading district,4.000000,0.000102,0.000940,4.762943
reading schools,3.000000,0.000077,0.000727,3.208313
reading alert,3.000000,0.000077,0.000727,5.456090
reading berks,3.000000,0.000077,0.000727,7.065528
reading closed,4.000000,0.000102,0.000940,5.812765
attorney police,3.000000,0.000077,0.000727,3.200090
attorney scene,3.000000,0.000077,0.000727,6.849305
attorney contact,3.000000,0.000077,0.000727,6.743944
attorney reading,3.000000,0.000077,0.000727,6.372381
attorney requested,3.000000,0.000077,0.000727,8.641064
requested crime,3.000000,0.000077,0.000727,7.174727
requested police,3.000000,0.000077,0.000727,3.893238
requested scene,3.000000,0.000077,0.000727,7.542452
requested contact,3.000000,0.000077,0.000727,7.437091
requested reading,3.000000,0.000077,0.000727,7.065528
berks county,3.000000,0.000077,0.000727,5.382968
fatally stabbed,5.000000,0.000128,0.001147,8.235599
stabbed clown,3.000000,0.000077,0.000727,1.511366
locust street,4.000000,0.000102,0.000940,6.906463
memorial block,4.000000,0.000102,0.000940,7.724773
scheduled place,5.000000,0.000128,0.001147,5.763740
scheduled canceled,7.000000,0.000179,0.001545,7.174727
scheduled events,6.000000,0.000154,0.001348,6.524139
scheduled tomorrow,5.000000,0.000128,0.001147,7.685553
scheduled arizona,5.000000,0.000128,0.001147,6.912363
cause media,4.000000,0.000102,0.000940,3.946663
cause social,4.000000,0.000102,0.000940,4.049317
cause fear,3.000000,0.000077,0.000727,4.292939
cause specifically,4.000000,0.000102,0.000940,6.849305
cause nelson,3.000000,0.000077,0.000727,6.360952
issued clown,8.000000,0.000205,0.001739,1.744981
issued people,5.000000,0.000128,0.001147,2.947220
issued police,3.000000,0.000077,0.000727,2.047411
issued warning,5.000000,0.000128,0.001147,5.632087
remake stephen,4.000000,0.000102,0.000940,6.076115
king clown,17.000000,0.000435,0.003367,1.491948
king people,3.000000,0.000077,0.000727,1.429589
king story,4.000000,0.000102,0.000940,4.500578
king horror,3.000000,0.000077,0.000727,4.053832
king whose,4.000000,0.000102,0.000940,5.565289
king twitter,6.000000,0.000154,0.001348,4.402138
king cool,5.000000,0.000128,0.001147,5.095286
king featuring,3.000000,0.000077,0.000727,5.500751
king defend,3.000000,0.000077,0.000727,5.277607
king created,3.000000,0.000077,0.000727,4.807603
king novel,3.000000,0.000077,0.000727,4.941135
king guys,3.000000,0.000077,0.000727,4.535670
king ✔,3.000000,0.000077,0.000727,5.788433
king stephenking,4.000000,0.000102,0.000940,6.481580
phillipsburg clown,3.000000,0.000077,0.000727,1.406006
phillipsburg police,4.000000,0.000102,0.000940,2.976947
robert stettner,3.000000,0.000077,0.000727,7.976088
jester king,3.000000,0.000077,0.000727,4.689820
sword issue,3.000000,0.000077,0.000727,6.604182
borough police,3.000000,0.000077,0.000727,3.605556
hunting clown,4.000000,0.000102,0.000940,1.916831
erie police,4.000000,0.000102,0.000940,3.670094
covington police,3.000000,0.000077,0.000727,3.893238
inducing panic,4.000000,0.000102,0.000940,6.849305
inducing threatening,3.000000,0.000077,0.000727,6.294994
