Number of pairs,27786.000000
Number of unique pairs,4924
Average pair frequency,5.642973
Pair entropy,8.144008

Pair,Frequency,Proportion,Entropy Term,Mutual Information
clown instagram,3.000000,0.000108,0.000986,2.173468
clown beaver,3.000000,0.000108,0.000986,3.154297
clown phobias,3.000000,0.000108,0.000986,3.000147
clown em,13.000000,0.000468,0.003587,3.773337
clown hug,7.000000,0.000252,0.002088,3.847445
clown industry,4.000000,0.000144,0.001273,3.287829
clown whereas,3.000000,0.000108,0.000986,3.847445
clown riot,3.000000,0.000108,0.000986,3.847445
clown hysteriamost,7.000000,0.000252,0.002088,3.847445
clown prince,3.000000,0.000108,0.000986,3.336619
clown georges,3.000000,0.000108,0.000986,3.336619
clown projected,4.000000,0.000144,0.001273,3.847445
cincinnati ohio,4.000000,0.000144,0.001273,7.209802
cincinnati closed,3.000000,0.000108,0.000986,7.504042
reading school,5.000000,0.000180,0.001552,3.457435
reading closed,3.000000,0.000108,0.000986,5.761072
reading schools,3.000000,0.000108,0.000986,3.701565
reading police,11.000000,0.000396,0.003102,3.443764
reading high,4.000000,0.000144,0.001273,4.649388
reading far,3.000000,0.000108,0.000986,4.921322
reading friday,3.000000,0.000108,0.000986,5.016632
reading crime,3.000000,0.000108,0.000986,5.304314
reading alert,3.000000,0.000108,0.000986,5.932923
reading pa,3.000000,0.000108,0.000986,6.913752
officials reports,3.000000,0.000108,0.000986,2.695470
officials clown,3.000000,0.000108,0.000986,1.034034
officials clowns,3.000000,0.000108,0.000986,1.493032
officials carolina,3.000000,0.000108,0.000986,3.471732
officials people,3.000000,0.000108,0.000986,2.209491
officials south,3.000000,0.000108,0.000986,3.614833
attack schools,3.000000,0.000108,0.000986,4.299402
suspect students,3.000000,0.000108,0.000986,4.241905
suspect area,4.000000,0.000144,0.001273,4.474671
suspect reportedly,3.000000,0.000108,0.000986,5.348614
suspect harm,4.000000,0.000144,0.001273,6.305346
suspect waved,6.000000,0.000216,0.001823,6.922120
suspect approach,3.000000,0.000108,0.000986,6.759601
threat school,8.000000,0.000288,0.002347,3.116509
threat clown,8.000000,0.000288,0.002347,1.427076
threat students,8.000000,0.000288,0.002347,4.055129
threat seriously,5.000000,0.000180,0.001552,4.362355
threat social,6.000000,0.000216,0.001823,3.577093
threat media,6.000000,0.000216,0.001823,3.469734
threat clowns,7.000000,0.000252,0.002088,1.752544
threat crime,3.000000,0.000108,0.000986,4.493384
students school,20.000000,0.000720,0.005209,3.712327
students reports,4.000000,0.000144,0.001273,2.074894
students clown,10.000000,0.000360,0.002854,1.329748
students walk,3.000000,0.000108,0.000986,4.241905
students police,5.000000,0.000180,0.001552,1.523904
students kill,3.000000,0.000108,0.000986,4.140122
students reported,3.000000,0.000108,0.000986,2.198831
students high,6.000000,0.000216,0.001823,3.923451
students clowns,5.000000,0.000180,0.001552,1.095599
students people,3.000000,0.000108,0.000986,1.301232
students calls,4.000000,0.000144,0.001273,3.872807
students state,5.000000,0.000180,0.001552,3.619027
students running,3.000000,0.000108,0.000986,3.662086
students responding,4.000000,0.000144,0.001273,5.222734
students streets,6.000000,0.000216,0.001823,4.770749
students teachers,4.000000,0.000144,0.001273,4.770749
students university,5.000000,0.000180,0.001552,4.447349
students flooded,3.000000,0.000108,0.000986,6.187815
students hunt,3.000000,0.000108,0.000986,4.683737
students gathered,3.000000,0.000108,0.000986,5.782350
grabbed hat,3.000000,0.000108,0.000986,6.285143
threats school,8.000000,0.000288,0.002347,2.451532
threats schools,17.000000,0.000612,0.004527,3.960259
threats clown,9.000000,0.000324,0.002603,0.879883
threats students,7.000000,0.000252,0.002088,3.256621
threats safety,8.000000,0.000288,0.002347,4.116089
threats seriously,6.000000,0.000216,0.001823,3.879701
threats police,4.000000,0.000144,0.001273,0.956256
threats reported,6.000000,0.000216,0.001823,2.547473
threats area,3.000000,0.000108,0.000986,2.354407
threats high,3.000000,0.000108,0.000986,2.885799
threats creepy,6.000000,0.000216,0.001823,2.192652
threats country,3.000000,0.000108,0.000986,2.822885
threats social,17.000000,0.000612,0.004527,3.953570
threats media,13.000000,0.000468,0.003587,3.577948
threats clowns,14.000000,0.000504,0.003826,1.780714
threats recent,5.000000,0.000180,0.001552,3.422942
threats public,3.000000,0.000108,0.000986,2.707816
threats community,5.000000,0.000180,0.001552,3.808605
threats local,4.000000,0.000144,0.001273,3.213222
threats sightings,4.000000,0.000144,0.001273,1.752096
threats months,5.000000,0.000180,0.001552,2.094983
threats online,3.000000,0.000108,0.000986,3.491935
threats facebook,4.000000,0.000144,0.001273,3.062939
threats found,6.000000,0.000216,0.001823,3.317582
threats involving,5.000000,0.000180,0.001552,4.695908
threats toward,3.000000,0.000108,0.000986,4.831709
threats hoax,3.000000,0.000108,0.000986,3.379457
threats prudently,4.000000,0.000144,0.001273,6.130992
threats violence,4.000000,0.000144,0.001273,4.426244
threats credible,8.000000,0.000288,0.002347,5.032380
threats flomo,3.000000,0.000108,0.000986,4.744698
safety students,3.000000,0.000108,0.000986,3.479765
safety public,4.000000,0.000144,0.001273,4.065940
safety community,6.000000,0.000216,0.001823,5.061368
safety please,6.000000,0.000216,0.001823,5.591996
safety keep,7.000000,0.000252,0.002088,5.563825
safety house,7.000000,0.000252,0.002088,4.437814
safety neighborhood,3.000000,0.000108,0.000986,5.164552
safety priority,10.000000,0.000360,0.002854,7.019112
safety prudently,4.000000,0.000144,0.001273,7.201434
seriously police,3.000000,0.000108,0.000986,1.790309
seriously county,3.000000,0.000108,0.000986,3.301483
seriously carefully,3.000000,0.000108,0.000986,6.965045
seriously thoroughly,3.000000,0.000108,0.000986,6.741902
seriously review,3.000000,0.000108,0.000986,6.559580
concerned safety,3.000000,0.000108,0.000986,5.121992
concerned police,3.000000,0.000108,0.000986,2.655306
concerned parents,3.000000,0.000108,0.000986,4.761990
concerned neighborhood,3.000000,0.000108,0.000986,6.080843
concerned parent,3.000000,0.000108,0.000986,7.606899
number school,3.000000,0.000108,0.000986,3.303284
number clown,7.000000,0.000252,0.002088,2.461150
number people,4.000000,0.000144,0.001273,3.076991
walk school,6.000000,0.000216,0.001823,3.996432
walk clowns,9.000000,0.000324,0.002603,3.171463
walk show,8.000000,0.000288,0.002347,6.951973
walk psycho,7.000000,0.000252,0.002088,7.606899
hours children,6.000000,0.000216,0.001823,3.737001
hours later,3.000000,0.000108,0.000986,4.839009
hours times,5.000000,0.000180,0.001552,5.604069
hours supervised,6.000000,0.000216,0.001823,7.632217
close school,3.000000,0.000108,0.000986,3.996432
close eye,3.000000,0.000108,0.000986,6.577280
working closely,4.000000,0.000144,0.001273,7.478066
working police,4.000000,0.000144,0.001273,2.862946
police ohio,3.000000,0.000108,0.000986,2.307000
police school,5.000000,0.000180,0.001552,0.585284
police district,3.000000,0.000108,0.000986,2.119788
police schools,6.000000,0.000216,0.001823,1.522561
police reports,36.000000,0.001296,0.008614,2.531369
police man,10.000000,0.000360,0.002854,1.968429
police dressed,9.000000,0.000324,0.002603,1.722486
police clown,62.000000,0.002231,0.013623,1.413548
police officials,5.000000,0.000180,0.001552,2.432163
police threat,7.000000,0.000252,0.002088,2.180848
police threats,10.000000,0.000360,0.002854,1.872547
police seriously,3.000000,0.000108,0.000986,1.790309
police concerned,3.000000,0.000108,0.000986,2.655306
police working,3.000000,0.000108,0.000986,2.575263
police matter,3.000000,0.000108,0.000986,1.826027
police reported,5.000000,0.000180,0.001552,0.968907
police area,14.000000,0.000504,0.003826,2.498608
police wearing,4.000000,0.000144,0.001273,1.358868
police incident,6.000000,0.000216,0.001823,2.037871
police arrested,18.000000,0.000648,0.004756,3.147783
police creepy,8.000000,0.000288,0.002347,1.084089
police incidents,4.000000,0.000144,0.001273,1.962159
police country,4.000000,0.000144,0.001273,1.714323
police social,9.000000,0.000324,0.002603,1.921337
police media,6.000000,0.000216,0.001823,1.408513
police kids,4.000000,0.000144,0.001273,0.933656
police georgia,5.000000,0.000180,0.001552,2.878450
police chased,4.000000,0.000144,0.001273,2.189216
police clowns,28.000000,0.001008,0.006953,1.077617
police juveniles,3.000000,0.000108,0.000986,3.348453
police north,5.000000,0.000180,0.001552,1.949736
police carolina,9.000000,0.000324,0.002603,1.921337
police people,20.000000,0.000720,0.005209,1.457603
police woods,3.000000,0.000108,0.000986,0.361089
police recent,4.000000,0.000144,0.001273,1.803554
police lure,3.000000,0.000108,0.000986,1.097162
police winstonsalem,5.000000,0.000180,0.001552,3.510972
police south,5.000000,0.000180,0.001552,1.476651
police called,7.000000,0.000252,0.002088,2.105947
police report,19.000000,0.000684,0.004983,2.773912
police someone,6.000000,0.000216,0.001823,1.636158
police officers,17.000000,0.000612,0.004527,3.363268
police find,8.000000,0.000288,0.002347,2.457480
police children,3.000000,0.000108,0.000986,0.146385
police saw,6.000000,0.000216,0.001823,1.690225
police night,7.000000,0.000252,0.002088,1.746184
police county,8.000000,0.000288,0.002347,1.764333
police greenville,11.000000,0.000396,0.003102,2.008679
police increase,4.000000,0.000144,0.001273,3.481985
police resources,7.000000,0.000252,0.002088,4.115709
police sent,3.000000,0.000108,0.000986,2.049170
police person,10.000000,0.000360,0.002854,2.132058
police news,8.000000,0.000288,0.002347,2.018399
police warning,6.000000,0.000216,0.001823,2.971159
police responded,13.000000,0.000468,0.003587,3.898500
police searched,3.000000,0.000108,0.000986,3.530775
police received,35.000000,0.001260,0.008410,3.626657
police calls,10.000000,0.000360,0.002854,3.048349
police dressing,4.000000,0.000144,0.001273,2.169798
police local,3.000000,0.000108,0.000986,1.529295
police call,7.000000,0.000252,0.002088,2.226311
police home,3.000000,0.000108,0.000986,1.414519
police nothing,3.000000,0.000108,0.000986,1.755823
police started,4.000000,0.000144,0.001273,1.830583
police sightings,7.000000,0.000252,0.002088,0.915467
police parents,4.000000,0.000144,0.001273,1.666695
police looking,4.000000,0.000144,0.001273,2.565694
police believe,5.000000,0.000180,0.001552,2.655306
police spokesman,6.000000,0.000216,0.001823,3.268411
police turned,4.000000,0.000144,0.001273,2.150750
police message,3.000000,0.000108,0.000986,2.195774
police reached,4.000000,0.000144,0.001273,2.594682
police residents,3.000000,0.000108,0.000986,1.379013
police warned,7.000000,0.000252,0.002088,3.348453
police evidence,6.000000,0.000216,0.001823,2.765307
police recently,4.000000,0.000144,0.001273,2.407470
police response,3.000000,0.000108,0.000986,2.837628
police facebook,6.000000,0.000216,0.001823,2.072160
police see,5.000000,0.000180,0.001552,1.388359
police state,3.000000,0.000108,0.000986,1.367452
police pennsylvania,4.000000,0.000144,0.001273,2.655306
police investigated,4.000000,0.000144,0.001273,3.412992
police several,7.000000,0.000252,0.002088,2.105947
police dark,3.000000,0.000108,0.000986,2.537523
police issued,8.000000,0.000288,0.002347,3.869750
police release,5.000000,0.000180,0.001552,3.299663
police chief,22.000000,0.000792,0.005654,4.299430
police posted,4.000000,0.000144,0.001273,2.132058
police officer,10.000000,0.000360,0.002854,3.373771
police child,3.000000,0.000108,0.000986,1.808008
police complaints,4.000000,0.000144,0.001273,2.594682
police department,69.000000,0.002483,0.014895,4.404506
police clownrelated,3.000000,0.000108,0.000986,2.367624
police girl,6.000000,0.000216,0.001823,2.614484
police receiving,3.000000,0.000108,0.000986,3.194303
police lt,3.000000,0.000108,0.000986,3.753918
police responding,5.000000,0.000180,0.001552,3.705128
police wrote,4.000000,0.000144,0.001273,2.594682
police aware,9.000000,0.000324,0.002603,3.348453
police increased,4.000000,0.000144,0.001273,3.125310
police found,11.000000,0.000396,0.003102,2.527473
police aug,3.000000,0.000108,0.000986,2.697866
police suspicious,6.000000,0.000216,0.001823,2.383372
police investigating,16.000000,0.000576,0.004296,4.041601
police post,3.000000,0.000108,0.000986,1.983212
police witnesses,4.000000,0.000144,0.001273,3.230670
police arrived,3.000000,0.000108,0.000986,3.194303
police station,5.000000,0.000180,0.001552,3.166132
police surveillance,3.000000,0.000108,0.000986,3.636135
police extra,3.000000,0.000108,0.000986,3.530775
police four,4.000000,0.000144,0.001273,2.788838
police charged,3.000000,0.000108,0.000986,2.336852
police walking,4.000000,0.000144,0.001273,2.077991
police wednesday,3.000000,0.000108,0.000986,2.049170
police werent,4.000000,0.000144,0.001273,3.176603
police between,3.000000,0.000108,0.000986,2.307000
police ken,6.000000,0.000216,0.001823,4.734748
police miller,6.000000,0.000216,0.001823,3.753918
police spokeswoman,4.000000,0.000144,0.001273,4.041601
police denise,3.000000,0.000108,0.000986,4.734748
police investigate,5.000000,0.000180,0.001552,3.453814
police investigation,4.000000,0.000144,0.001273,2.902166
police statement,6.000000,0.000216,0.001823,3.348453
police six,4.000000,0.000144,0.001273,3.176603
police situation,7.000000,0.000252,0.002088,2.691674
police issue,3.000000,0.000108,0.000986,2.697866
police arrest,3.000000,0.000108,0.000986,3.194303
police confirmed,5.000000,0.000180,0.001552,3.299663
police presence,5.000000,0.000180,0.001552,3.779236
police checked,3.000000,0.000108,0.000986,3.636135
police alleged,3.000000,0.000108,0.000986,2.614484
police capt,4.000000,0.000144,0.001273,4.734748
police offered,3.000000,0.000108,0.000986,3.530775
police crime,5.000000,0.000180,0.001552,2.942988
police learned,3.000000,0.000108,0.000986,3.348453
police alert,6.000000,0.000216,0.001823,3.753918
police custody,3.000000,0.000108,0.000986,4.041601
police connection,3.000000,0.000108,0.000986,3.060771
police west,4.000000,0.000144,0.001273,3.818457
police hampton,4.000000,0.000144,0.001273,3.481985
police searching,3.000000,0.000108,0.000986,3.887450
police credible,4.000000,0.000144,0.001273,2.942988
police departments,7.000000,0.000252,0.002088,4.734748
police theyve,4.000000,0.000144,0.001273,3.636135
police revealed,3.000000,0.000108,0.000986,3.348453
police forces,3.000000,0.000108,0.000986,4.041601
police monitor,3.000000,0.000108,0.000986,4.223922
police scanner,3.000000,0.000108,0.000986,4.447066
police sgt,8.000000,0.000288,0.002347,4.175132
police berks,3.000000,0.000108,0.000986,4.734748
police utah,3.000000,0.000108,0.000986,4.223922
matter place,5.000000,0.000180,0.001552,4.927591
matter scheduled,7.000000,0.000252,0.002088,6.669406
matter march,9.000000,0.000324,0.002603,6.189833
stated waved,4.000000,0.000144,0.001273,7.209802
victim police,3.000000,0.000108,0.000986,2.655306
victim memorial,3.000000,0.000108,0.000986,7.830043
approached apartment,3.000000,0.000108,0.000986,5.387695
approached buildings,3.000000,0.000108,0.000986,7.963574
kill people,7.000000,0.000252,0.002088,3.534824
kill message,4.000000,0.000144,0.001273,5.610499
kill teachers,7.000000,0.000252,0.002088,6.716659
kill living,3.000000,0.000108,0.000986,6.015965
kill teacher,3.000000,0.000108,0.000986,6.657818
kill electronic,4.000000,0.000144,0.001273,7.861791
reported attacked,7.000000,0.000252,0.002088,4.870678
reported man,5.000000,0.000180,0.001552,2.461034
reported dressed,10.000000,0.000360,0.002854,3.013599
reported clown,38.000000,0.001368,0.009019,2.109752
reported police,10.000000,0.000360,0.002854,1.662054
reported area,3.000000,0.000108,0.000986,2.143915
reported wearing,3.000000,0.000108,0.000986,2.256938
reported incident,3.000000,0.000108,0.000986,2.530476
reported creepy,4.000000,0.000144,0.001273,1.576695
reported country,4.000000,0.000144,0.001273,2.900075
reported clowns,35.000000,0.001260,0.008410,2.486513
reported north,3.000000,0.000108,0.000986,2.624663
reported carolina,3.000000,0.000108,0.000986,2.008477
reported people,7.000000,0.000252,0.002088,1.593533
reported woods,7.000000,0.000252,0.002088,2.394139
reported recent,3.000000,0.000108,0.000986,2.701624
reported lure,6.000000,0.000216,0.001823,2.976061
reported south,4.000000,0.000144,0.001273,2.439260
reported seeing,31.000000,0.001116,0.007585,4.985039
reported scary,5.000000,0.000180,0.001552,2.750814
reported apartment,3.000000,0.000108,0.000986,2.497324
reported miles,3.000000,0.000108,0.000986,4.621217
reported greenville,4.000000,0.000144,0.001273,2.182830
reported authorities,3.000000,0.000108,0.000986,2.924768
reported person,3.000000,0.000108,0.000986,2.113838
reported sightings,14.000000,0.000504,0.003826,2.794366
reported states,8.000000,0.000288,0.002347,3.795249
reported october,3.000000,0.000108,0.000986,3.492752
reported state,3.000000,0.000108,0.000986,2.553204
reported several,3.000000,0.000108,0.000986,2.444401
reported citizens,4.000000,0.000144,0.001273,4.598744
reported areas,3.000000,0.000108,0.000986,3.305540
reported suspicious,6.000000,0.000216,0.001823,3.569125
reported hearing,3.000000,0.000108,0.000986,5.073202
reported chains,3.000000,0.000108,0.000986,5.073202
reported basketball,4.000000,0.000144,0.001273,5.515035
reported including,4.000000,0.000144,0.001273,3.695876
reported male,4.000000,0.000144,0.001273,5.109570
allegedly dressed,4.000000,0.000144,0.001273,3.665924
allegedly clown,3.000000,0.000108,0.000986,1.139394
allegedly social,3.000000,0.000108,0.000986,3.577093
allegedly kids,5.000000,0.000180,0.001552,3.911168
allegedly chased,3.000000,0.000108,0.000986,4.655903
allegedly woods,5.000000,0.000180,0.001552,3.626283
allegedly lure,8.000000,0.000288,0.002347,4.832359
allegedly children,6.000000,0.000216,0.001823,3.593900
allegedly person,3.000000,0.000108,0.000986,3.682453
area school,3.000000,0.000108,0.000986,1.760292
