Number of pairs,28825.000000
Number of unique pairs,4916
Average pair frequency,5.863507
Pair entropy,8.096612

Pair,Frequency,Proportion,Entropy Term,Mutual Information
complaints dressed,6.000000,0.000208,0.001765,4.315023
complaints clowns,15.000000,0.000520,0.003935,2.505212
complaints office,6.000000,0.000208,0.001765,5.130060
complaints person,4.000000,0.000139,0.001233,4.213769
complaints states,3.000000,0.000104,0.000954,4.626669
complaints residents,5.000000,0.000173,0.001502,4.887840
complaints city,4.000000,0.000139,0.001233,5.207021
complaints regarding,6.000000,0.000208,0.001765,6.479986
department reports,4.000000,0.000139,0.001233,2.294159
department clowns,5.000000,0.000173,0.001502,0.368612
department arrested,5.000000,0.000173,0.001502,3.826863
department county,5.000000,0.000173,0.001502,3.254344
department sheriffs,3.000000,0.000104,0.000954,3.436665
department greenville,4.000000,0.000139,0.001233,2.957092
department received,8.000000,0.000278,0.002273,4.110764
department calls,5.000000,0.000173,0.001502,4.315216
department facebook,6.000000,0.000208,0.001765,4.032174
department issued,4.000000,0.000139,0.001233,5.136617
department aware,7.000000,0.000243,0.002021,5.057153
department riding,6.000000,0.000208,0.001765,6.407080
department situation,6.000000,0.000208,0.001765,4.497537
department confirmed,3.000000,0.000104,0.000954,4.748852
department security,4.000000,0.000139,0.001233,4.785219
department cameron,3.000000,0.000104,0.000954,5.847464
department homeland,3.000000,0.000104,0.000954,6.183936
warren county,4.000000,0.000139,0.001233,6.209254
warren sheriffs,4.000000,0.000139,0.001233,6.902401
warren office,3.000000,0.000104,0.000954,6.576979
clownsrelated threats,11.000000,0.000382,0.003004,5.026483
clownsrelated social,3.000000,0.000104,0.000954,3.881351
clownsrelated media,3.000000,0.000104,0.000954,3.773992
clownsrelated calls,3.000000,0.000104,0.000954,4.903002
clownsrelated activity,3.000000,0.000104,0.000954,5.365626
clownsrelated crimes,3.000000,0.000104,0.000954,6.327037
earlier police,6.000000,0.000208,0.001765,2.728639
earlier reported,3.000000,0.000104,0.000954,3.221244
earlier week,18.000000,0.000624,0.004608,5.844987
daily reports,6.000000,0.000208,0.001765,3.931768
daily reported,3.000000,0.000104,0.000954,3.650239
daily news,9.000000,0.000312,0.002520,5.328339
daily due,3.000000,0.000104,0.000954,5.980995
daily property,3.000000,0.000104,0.000954,5.287848
daily beast,3.000000,0.000104,0.000954,7.416080
daily times,4.000000,0.000139,0.001233,5.675614
part clowns,6.000000,0.000208,0.001765,1.164038
part marketing,3.000000,0.000104,0.000954,4.795561
yelling children,3.000000,0.000104,0.000954,4.591305
placed lockdown,4.000000,0.000139,0.001233,7.452447
girl school,4.000000,0.000139,0.001233,2.974480
girl clowns,7.000000,0.000243,0.002021,1.357410
girl arrested,4.000000,0.000139,0.001233,4.256044
girl saw,4.000000,0.000139,0.001233,3.897099
girl person,4.000000,0.000139,0.001233,3.828107
girl threatening,3.000000,0.000104,0.000954,4.533676
girl charged,4.000000,0.000139,0.001233,5.236874
girl mother,3.000000,0.000104,0.000954,5.310205
girl asked,4.000000,0.000139,0.001233,4.862180
caught clowns,3.000000,0.000104,0.000954,1.203259
caught video,3.000000,0.000104,0.000954,5.113495
caught face,3.000000,0.000104,0.000954,4.475407
caught charges,3.000000,0.000104,0.000954,5.555327
receiving reports,3.000000,0.000104,0.000954,3.931768
receiving clowns,6.000000,0.000208,0.001765,2.476225
receiving complaints,4.000000,0.000139,0.001233,6.479986
city school,5.000000,0.000173,0.001502,3.197623
city district,4.000000,0.000139,0.001233,5.019809
city schools,3.000000,0.000104,0.000954,3.441753
city police,6.000000,0.000208,0.001765,2.577816
city responded,4.000000,0.000139,0.001233,5.332184
city department,3.000000,0.000104,0.000954,3.881351
city ordinances,3.000000,0.000104,0.000954,7.347087
city laws,3.000000,0.000104,0.000954,6.047804
city ordinance,3.000000,0.000104,0.000954,6.836261
city prohibits,3.000000,0.000104,0.000954,6.836261
ordinances laws,3.000000,0.000104,0.000954,8.861215
harm students,3.000000,0.000104,0.000954,4.492918
menacing clowns,12.000000,0.000416,0.003241,2.812697
complaint clowns,4.000000,0.000139,0.001233,2.630375
road man,4.000000,0.000139,0.001233,4.175303
responding clowns,5.000000,0.000173,0.001502,2.293903
responding find,3.000000,0.000104,0.000954,5.361956
responding calls,4.000000,0.000139,0.001233,6.017363
responding deputy,4.000000,0.000139,0.001233,6.292775
deputy clowns,8.000000,0.000278,0.002273,1.689392
deputy approached,3.000000,0.000104,0.000954,6.159243
deputy apartment,3.000000,0.000104,0.000954,4.122362
deputy greenville,3.000000,0.000104,0.000954,3.520186
deputy son,4.000000,0.000139,0.001233,5.348313
deputy found,3.000000,0.000104,0.000954,4.038980
deputy aug,3.000000,0.000104,0.000954,5.508656
deputy house,5.000000,0.000173,0.001502,4.445446
deputy ryan,4.000000,0.000139,0.001233,7.140073
deputy flood,4.000000,0.000139,0.001233,5.987393
deputy signs,4.000000,0.000139,0.001233,6.366883
deputy drew,3.000000,0.000104,0.000954,6.341565
deputy pinciaro,3.000000,0.000104,0.000954,6.079201
walked school,4.000000,0.000139,0.001233,3.667627
walked stop,3.000000,0.000104,0.000954,5.061309
walked house,3.000000,0.000104,0.000954,4.429316
areas children,5.000000,0.000173,0.001502,3.468000
areas night,13.000000,0.000451,0.003475,5.176013
areas greenville,4.000000,0.000139,0.001233,3.807868
areas spartanburg,4.000000,0.000139,0.001233,6.446926
areas counties,3.000000,0.000104,0.000954,7.034712
streets clowns,8.000000,0.000278,0.002273,1.906457
streets night,5.000000,0.000173,0.001502,4.437566
streets hunt,4.000000,0.000139,0.001233,6.258525
mainstream media,3.000000,0.000104,0.000954,5.293818
potential clowns,3.000000,0.000104,0.000954,1.857185
wrote facebook,5.000000,0.000173,0.001502,4.887840
jamie hill,3.000000,0.000104,0.000954,8.332371
hill clowns,3.000000,0.000104,0.000954,1.783077
picture clowns,11.000000,0.000382,0.003004,2.137899
showing clowns,3.000000,0.000104,0.000954,1.937228
costume halloween,4.000000,0.000139,0.001233,3.861548
costume express,3.000000,0.000104,0.000954,6.346455
took clowns,3.000000,0.000104,0.000954,0.510112
took seriously,6.000000,0.000208,0.001765,5.095795
took place,6.000000,0.000208,0.001765,5.168554
took streets,3.000000,0.000104,0.000954,4.949192
took picture,4.000000,0.000139,0.001233,5.149862
posting pictures,4.000000,0.000139,0.001233,6.951672
until clowns,3.000000,0.000104,0.000954,0.838616
until halloween,3.000000,0.000104,0.000954,4.209855
until started,4.000000,0.000139,0.001233,4.771426
aware reports,6.000000,0.000208,0.001765,3.680453
aware clowns,6.000000,0.000208,0.001765,1.531763
aware carolina,3.000000,0.000104,0.000954,3.763568
aware south,3.000000,0.000104,0.000954,3.906669
aware states,3.000000,0.000104,0.000954,4.569511
aware riding,6.000000,0.000208,0.001765,7.387909
aware sic,5.000000,0.000173,0.001502,6.066153
aware situation,8.000000,0.000278,0.002273,5.766048
illegal clowns,6.000000,0.000208,0.001765,1.857185
illegal mask,3.000000,0.000104,0.000954,4.303835
illegal wear,3.000000,0.000104,0.000954,5.880750
illegal dangerous,4.000000,0.000139,0.001233,5.921572
illegal inappropriate,4.000000,0.000139,0.001233,7.595548
illegal creating,4.000000,0.000139,0.001233,6.989412
acting suspiciously,4.000000,0.000139,0.001233,8.774203
increased reports,4.000000,0.000139,0.001233,3.862775
increased clowns,3.000000,0.000104,0.000954,1.426403
increased safety,4.000000,0.000139,0.001233,5.555327
increased police,3.000000,0.000104,0.000954,2.800959
increased area,4.000000,0.000139,0.001233,4.774475
increased ensure,4.000000,0.000139,0.001233,7.084723
increased presence,4.000000,0.000139,0.001233,7.084723
strange reports,3.000000,0.000104,0.000954,2.987306
strange clowns,6.000000,0.000208,0.001765,1.531763
strange sightings,5.000000,0.000173,0.001502,3.519838
strange noises,9.000000,0.000312,0.002520,7.233758
backyard area,5.000000,0.000173,0.001502,5.796126
law officials,8.000000,0.000278,0.002273,5.315655
law authorities,6.000000,0.000208,0.001765,4.845651
law daily,3.000000,0.000104,0.000954,4.914644
law enforcement,46.000000,0.001596,0.010278,7.148236
law agencies,7.000000,0.000243,0.002021,6.791561
law investigating,3.000000,0.000104,0.000954,4.781112
law conducting,3.000000,0.000104,0.000954,6.637410
law quite,6.000000,0.000208,0.001765,6.049624
enforcement officials,8.000000,0.000278,0.002273,5.597887
enforcement seriously,6.000000,0.000208,0.001765,5.179177
enforcement carolina,3.000000,0.000104,0.000954,3.518446
enforcement authorities,6.000000,0.000208,0.001765,5.127883
enforcement rash,3.000000,0.000104,0.000954,5.196876
enforcement property,3.000000,0.000104,0.000954,4.791411
enforcement daily,3.000000,0.000104,0.000954,5.196876
enforcement agencies,7.000000,0.000243,0.002021,7.073794
enforcement investigating,3.000000,0.000104,0.000954,5.063345
enforcement conducting,3.000000,0.000104,0.000954,6.919643
enforcement quite,6.000000,0.000208,0.001765,6.331856
agencies incidents,3.000000,0.000104,0.000954,5.896254
agencies rash,3.000000,0.000104,0.000954,6.722933
agencies investigating,3.000000,0.000104,0.000954,6.589401
spate clowns,5.000000,0.000173,0.001502,2.735736
spate sightings,4.000000,0.000139,0.001233,4.682989
nationwide clowns,4.000000,0.000139,0.001233,1.876604
nationwide hysteria,4.000000,0.000139,0.001233,5.381374
ordinance prohibits,3.000000,0.000104,0.000954,9.138846
prohibits wearing,3.000000,0.000104,0.000954,5.986110
older son,3.000000,0.000104,0.000954,6.376308
conceal weapon,3.000000,0.000104,0.000954,7.570230
found clowns,23.000000,0.000798,0.005692,1.853847
found threat,3.000000,0.000104,0.000954,3.252742
found threats,4.000000,0.000139,0.001233,2.875448
found creepy,3.000000,0.000104,0.000954,2.022452
found apartment,3.000000,0.000104,0.000954,3.230763
found nothing,3.000000,0.000104,0.000954,3.675015
found evidence,13.000000,0.000451,0.003475,5.457689
found safe,3.000000,0.000104,0.000954,4.169033
found suspicious,6.000000,0.000208,0.001765,4.302564
found house,4.000000,0.000139,0.001233,3.330704
found doors,3.000000,0.000104,0.000954,5.354657
found signs,7.000000,0.000243,0.002021,6.034901
found activity,3.000000,0.000104,0.000954,4.226192
found credible,6.000000,0.000208,0.001765,5.267645
threatened schools,3.000000,0.000104,0.000954,4.358044
threatened clowns,3.000000,0.000104,0.000954,1.426403
terrifying clowns,9.000000,0.000312,0.002520,2.576308
standing light,7.000000,0.000243,0.002021,6.610607
standing backyard,3.000000,0.000104,0.000954,6.399298
standing post,6.000000,0.000208,0.001765,5.439522
standing garbage,4.000000,0.000139,0.001233,7.274766
standing dumpster,4.000000,0.000139,0.001233,6.686980
standing street,4.000000,0.000139,0.001233,5.100015
theres clowns,17.000000,0.000590,0.004385,1.880070
theres creepy,4.000000,0.000139,0.001233,2.638638
theres woods,5.000000,0.000173,0.001502,3.119611
theres video,3.000000,0.000104,0.000954,4.055704
theres nothing,7.000000,0.000243,0.002021,4.850817
theres fear,3.000000,0.000104,0.000954,3.516708
theres horror,3.000000,0.000104,0.000954,4.392177
manmade woods,5.000000,0.000173,0.001502,5.786839
manmade trail,5.000000,0.000173,0.001502,8.620053
trail woods,7.000000,0.000243,0.002021,5.093692
trail report,4.000000,0.000139,0.001233,5.101072
abandoned house,8.000000,0.000278,0.002273,6.231126
pond woods,7.000000,0.000243,0.002021,4.788310
pond manmade,3.000000,0.000104,0.000954,7.803845
pond trail,8.000000,0.000278,0.002273,7.755055
pond hiking,4.000000,0.000139,0.001233,8.314671
substantiate reports,3.000000,0.000104,0.000954,4.268240
substantiate video,4.000000,0.000139,0.001233,6.317468
substantiate evidence,4.000000,0.000139,0.001233,6.581619
substantiate claims,7.000000,0.000243,0.002021,7.644338
claims clowns,12.000000,0.000416,0.003241,2.550333
claims lure,3.000000,0.000104,0.000954,4.363427
claims video,4.000000,0.000139,0.001233,5.361956
claims evidence,4.000000,0.000139,0.001233,5.626108
claims surveillance,4.000000,0.000139,0.001233,7.190083
suspicious dressed,17.000000,0.000590,0.004385,4.739702
suspicious clowns,15.000000,0.000520,0.003935,1.888438
suspicious police,5.000000,0.000173,0.001502,2.164382
suspicious reported,3.000000,0.000104,0.000954,2.839309
suspicious area,3.000000,0.000104,0.000954,3.339390
suspicious behavior,4.000000,0.000139,0.001233,5.557831
suspicious person,15.000000,0.000520,0.003935,4.918751
suspicious call,5.000000,0.000173,0.001502,4.271066
suspicious circus,7.000000,0.000243,0.002021,5.398324
suspicious character,7.000000,0.000243,0.002021,5.883832
suspicious characters,5.000000,0.000173,0.001502,5.680891
suspicious activity,10.000000,0.000347,0.002764,5.892200
character dressed,6.000000,0.000208,0.001765,4.663329
character clowns,6.000000,0.000208,0.001765,1.937228
character circus,6.000000,0.000208,0.001765,6.209254
attire white,7.000000,0.000243,0.002021,6.104993
attire face,7.000000,0.000243,0.002021,6.056674
attire paint,7.000000,0.000243,0.002021,7.286126
paint clowns,6.000000,0.000208,0.001765,1.681295
paint mask,3.000000,0.000104,0.000954,4.127944
paint kids,6.000000,0.000208,0.001765,4.429496
paint enticing,6.000000,0.000208,0.001765,7.419658
paint follow,7.000000,0.000243,0.002021,6.082153
paint completely,3.000000,0.000104,0.000954,6.284678
paint hides,3.000000,0.000104,0.000954,7.314297
enticing kids,7.000000,0.000243,0.002021,5.820410
enticing follow,6.000000,0.000208,0.001765,7.164765
enticing himher,5.000000,0.000173,0.001502,9.061885
follow woods,9.000000,0.000312,0.002520,4.295184
follow stephen,3.000000,0.000104,0.000954,4.698551
follow king,3.000000,0.000104,0.000954,4.717599
follow himher,5.000000,0.000173,0.001502,7.570230
follow ✔,6.000000,0.000208,0.001765,7.570230
himher woods,5.000000,0.000173,0.001502,5.786839
whispering strange,10.000000,0.000347,0.002764,7.413227
whispering noises,11.000000,0.000382,0.003004,8.452999
noises clowns,4.000000,0.000139,0.001233,2.070760
boy school,4.000000,0.000139,0.001233,2.954677
boy clowns,9.000000,0.000312,0.002520,1.588921
boy police,5.000000,0.000173,0.001502,2.375692
boy chased,4.000000,0.000139,0.001233,4.781753
boy home,3.000000,0.000104,0.000954,4.007056
boy mother,3.000000,0.000104,0.000954,5.290402
flashing green,11.000000,0.000382,0.003004,7.452447
flashing laser,10.000000,0.000347,0.002764,8.598850
flashing lights,10.000000,0.000347,0.002764,8.455750
laser woods,5.000000,0.000173,0.001502,4.831328
laser lights,13.000000,0.000451,0.003475,8.551060
lights woods,5.000000,0.000173,0.001502,4.688227
womans son,3.000000,0.000104,0.000954,6.694762
chains banging,5.000000,0.000173,0.001502,8.725413
chains front,4.000000,0.000139,0.001233,7.088576
chains door,4.000000,0.000139,0.001233,6.938294
banging front,4.000000,0.000139,0.001233,6.837262
banging door,7.000000,0.000243,0.002021,7.246595
front door,8.000000,0.000278,0.002273,5.966433
front cars,3.000000,0.000104,0.000954,5.913591
investigating reports,3.000000,0.000104,0.000954,3.105089
investigating clowns,6.000000,0.000208,0.001765,1.649546
investigating threats,5.000000,0.000173,0.001502,4.238026
investigating incident,4.000000,0.000139,0.001233,4.691032
investigating incidents,4.000000,0.000139,0.001233,5.020785
investigating rash,3.000000,0.000104,0.000954,5.559782
investigating involving,4.000000,0.000139,0.001233,6.135146
investigating locally,3.000000,0.000104,0.000954,7.282548
largefigured clowns,9.000000,0.000312,0.002520,3.323523
largefigured nose,9.000000,0.000312,0.002520,7.452447
largefigured blinking,9.000000,0.000312,0.002520,8.694161
blinking nose,13.000000,0.000451,0.003475,7.452447
blinking standing,10.000000,0.000347,0.002764,7.235546
blinking post,4.000000,0.000139,0.001233,6.230307
blinking waved,3.000000,0.000104,0.000954,6.959560
blinking streetlight,3.000000,0.000104,0.000954,8.694161
post clowns,4.000000,0.000139,0.001233,0.859669
post students,3.000000,0.000104,0.000954,3.687293
post light,5.000000,0.000173,0.001502,6.185187
post garbage,4.000000,0.000139,0.001233,7.185819
post dumpster,6.000000,0.000208,0.001765,7.003497
garbage area,4.000000,0.000139,0.001233,6.160769
garbage dumpster,5.000000,0.000173,0.001502,9.061885
dumpster area,4.000000,0.000139,0.001233,5.572982
waved report,4.000000,0.000139,0.001233,4.906916
waved residence,4.000000,0.000139,0.001233,8.713579
waved approach,6.000000,0.000208,0.001765,7.915071
waved safely,4.000000,0.000139,0.001233,8.425897
approach harm,3.000000,0.000104,0.000954,7.010615
amounts report,3.000000,0.000104,0.000954,4.813390
amounts children,3.000000,0.000104,0.000954,4.031690
amounts money,12.000000,0.000416,0.003241,7.549611
believed clowns,6.000000,0.000208,0.001765,2.630375
believed lived,4.000000,0.000139,0.001233,7.857913
lived pond,7.000000,0.000243,0.002021,7.957996
lived house,7.000000,0.000243,0.002021,6.192905
lived hiking,3.000000,0.000104,0.000954,8.668843
house clowns,6.000000,0.000208,0.001765,0.405752
house hours,7.000000,0.000243,0.002021,4.831928
house woods,5.000000,0.000173,0.001502,2.686747
house night,7.000000,0.000243,0.002021,3.561016
